idx	X	Y
4697	11781.67385078941	-280.0875045620764
4698	11781.78558524105	-280.238457839951
4699	11778.48534382552	-282.0337940822028
4700	11778.4806791659	-282.0383929112919
4701	11777.3801159938	-282.491380696939
4702	11778.38035485526	-282.2170576282013
4703	11777.37841519692	-282.4816671343417
4704	11777.37727550829	-282.4930038691363
4705	11775.71282006395	-283.2482518620138
4706	11776.32034223293	-283.217457991395
4707	11775.07021054304	-283.2848245082547
4708	11775.70362551724	-283.2539773100381
4709	11774.45414660817	-283.9465252565727
4710	11774.45414660721	-283.946525256867
4711	11773.74672895463	-284.6892232447997
4712	11776.24871013265	-283.149831368865
4713	11774.74718540329	-283.8331715433887
4714	11774.4918194659	-283.9365939295066
4715	11773.74781761932	-284.6880864417783
4716	11773.74692483628	-284.6889397080533
4717	11771.31624908125	-286.000527672066
4718	11771.31636557549	-286.0005340608994
4719	11770.35251605206	-286.7372258390498
4720	11771.31041926198	-285.9975249180058
4721	11770.35374267247	-286.7337053409454
4722	11770.35330833589	-286.7343671349307
4723	11769.08237941489	-287.3694527483984
4724	11769.08466946609	-287.3601275149599
4725	11768.8156128363	-287.770351146073
4726	11769.08675485902	-287.3677158339981
4727	11765.70579525227	-289.8645702567132
4728	11765.69716485533	-289.8702932907993
4729	11765.40206726497	-290.0519902047466
4730	11765.77699029843	-289.803296448067
4731	11765.22473224003	-290.1648439895275
4732	11765.57788854741	-289.9347429932513
4733	11761.6504000265	-292.3062508479964
4734	11761.64627962806	-292.3088127402741
4735	11759.39230543269	-293.622360313649
4736	11761.64606672467	-292.2976588502395
4737	11759.37888829759	-293.620357722007
4738	11759.38666188414	-293.6253407318544
4739	11757.17840405783	-295.1621702697108
4740	11757.17739681214	-295.1625945805034
4741	11756.03786431443	-295.8070603813277
4742	11757.27717389046	-295.1334437999793
4743	11756.0488681255	-295.8007367773529
4744	11756.04901278038	-295.8006089517293
4745	11754.32466202008	-296.3663180883865
4746	11754.8196128454	-296.1253885806319
4747	11754.16528194057	-296.4348157029168
4748	11754.29856478868	-296.3799925047908
4749	11751.668199516	-297.9759830005704
4750	11751.66360084681	-297.978702561737
4751	11749.19379749015	-299.329148312056
4752	11751.6221902328	-297.995651371293
4753	11749.18783026595	-299.328057773255
4754	11749.19063306119	-299.3322892661494
4755	11744.79418191091	-302.3825412444357
4756	11744.83630033262	-302.2787974847267
4757	11744.75205543362	-302.4794310061885
4758	11744.75340873745	-302.478615237322
4759	11744.21093897574	-303.6662007652575
4760	11744.24820712362	-303.6664352009006
4761	11744.20932854958	-303.6779138444186
4762	11744.21584321441	-303.6638054081951
4763	11739.39003210137	-305.144855361876
4764	11739.97002721284	-304.8460663616967
4765	11738.86879323558	-305.3826145477096
4766	11739.37977093096	-305.14814305494
4767	11737.12554473851	-307.1829719942176
4768	11737.3799589611	-307.1433812378687
4769	11736.85803551106	-307.2303439715014
4770	11737.12364456582	-307.1842265352981
4771	11734.96062648173	-309.3988282229779
4772	11734.96304367808	-309.3978832270163
4773	11734.31594846775	-309.922158705324
4774	11734.31539500487	-309.9232933148316
4775	11730.98386100027	-311.3585387803029
4776	11730.97816903692	-311.3613298383536
4777	11730.76553404082	-311.4626535147738
4778	11730.85088644118	-311.4259988233178
4779	11728.40569607566	-314.2671064048754
4780	11728.47113305874	-314.3034675589798
4781	11728.24073760143	-314.248871441477
4782	11728.40569607638	-314.2671064041855
4783	11727.27554867805	-314.6512601247612
4784	11727.27649663487	-314.6506673818534
4785	11724.78678202666	-316.3560635826608
4786	11724.75621156449	-316.3904716596916
4787	11724.75868788832	-316.3698242135039
4788	11727.25888344051	-314.6514868807765
4789	11724.7764876117	-316.342074123127
4790	11724.76041611474	-316.3692804015374
4791	11722.75391417139	-317.1178778992838
4792	11722.75890711133	-317.1142272102896
4793	11721.5479051048	-317.8240569788101
4794	11720.37188220936	-317.8864912023684
4795	11721.51769851892	-317.8422376162015
4796	11721.54576047703	-317.8255264792174
4797	11720.29268106021	-318.4615512814065
4798	11720.29323224404	-318.4607981468351
4799	11719.46485886267	-319.0424864544167
4800	11720.1849896081	-318.509285009923
4801	11719.40300662014	-319.0653565973294
4802	11719.46572168012	-319.042048269707
4803	11715.09237474255	-321.4514930689409
4804	11715.09203659242	-321.4518594257275
4805	11714.26294825065	-322.2771514331992
4806	11715.07049850499	-321.461044527565
4807	11714.22100843191	-322.2924884227909
4808	11714.22257595639	-322.2917342620623
4809	11712.16485908825	-323.8857677167272
4810	11712.16174081402	-323.8866111621161
4811	11710.04991324411	-324.7365653364382
4812	11712.14649354099	-323.8980327169676
4813	11709.86653476381	-324.8372228158715
4814	11710.04988564305	-324.7370030873753
4815	11707.93354014377	-325.9398443820479
4816	11707.93390625899	-325.9392978834376
4817	11705.40338457755	-326.7145963255058
4818	11707.92722181901	-325.9431424580614
4819	11705.27519719636	-326.7471745230228
4820	11705.39960303599	-326.7163007440218
4821	11701.29174395964	-329.2878727201041
4822	11701.28994036795	-329.2880940175929
4823	11700.14806544542	-330.0145110391535
4824	11701.28724665461	-329.290983556587
4825	11700.1333718529	-330.0241588274412
4826	11700.1499844648	-330.0135385876761
4827	11698.95962854224	-330.7706592685872
4828	11698.9600297124	-330.7702411831602
4829	11695.77242088212	-332.680633560277
4830	11698.93015222103	-330.7859011821972
4831	11695.76360899567	-332.6843932333752
4832	11695.77500234257	-332.6799938110761
4833	11689.71334142884	-336.0556362524667
4834	11689.71908016334	-336.0530729171413
4835	11688.79543673542	-336.0138664640417
4836	11688.79451017564	-336.0147114680912
4837	11689.21379758758	-336.3223864455138
4838	11688.79637684952	-336.0157022121505
4839	11689.21506480911	-336.3272702785986
4840	11689.21379758858	-336.3223864455429
4841	11687.16876516029	-337.2815101730624
4842	11687.16808279252	-337.281744459689
4843	11685.91265882393	-338.0511316559075
4844	11687.14455085734	-337.2876122746322
4845	11685.81898050228	-338.1013183400311
4846	11685.91236905414	-338.0510193677637
4847	11684.84414639913	-338.6457614141844
4848	11684.83757287315	-338.6489756870538
4849	11682.45340391199	-339.8489610333872
4850	11684.83080144441	-338.6513185555482
4851	11682.42896856338	-339.854283695013
4852	11682.45003760374	-339.8510524861345
4853	11679.08118325751	-341.6790405335614
4854	11679.0769501028	-341.6814565063111
4855	11678.10399423609	-342.4435016788518
4856	11679.04187347575	-341.6664387138359
4857	11677.89819233668	-342.5354395047997
4858	11678.1008118928	-342.4453163162354
4859	11676.94832725148	-343.0963213260831
4860	11676.94596761455	-343.0978080317985
4861	11675.77136372406	-343.7098851981019
4862	11676.93521987985	-343.1032153867754
4863	11675.7451366374	-343.722102515513
4864	11675.76896823385	-343.7128450917893
4865	11672.51134158807	-346.1935009877747
4866	11672.5119635007	-346.1930271899049
4867	11672.02082139997	-346.4814351336553
4868	11672.33358119641	-346.2982038973336
4869	11670.49637503792	-347.3913870812464
4870	11670.49570658943	-347.3919013148968
4871	11669.43168996851	-347.914140623989
4872	11670.49675474047	-347.3897561857864
4873	11669.43814760601	-347.9079976771944
4874	11669.44148767421	-347.9059967772913
4875	11667.3097922645	-349.3053264028206
4876	11667.30622594919	-349.3073253762694
4877	11665.97766206524	-349.8747932900478
4878	11666.48243011181	-348.815852790737
4879	11665.96243086937	-349.9171211219717
4880	11665.97695549143	-349.9017934224836
4881	11664.96511546264	-350.5333581072259
4882	11665.97960538109	-349.873233821576
4883	11664.90928059512	-350.5169519285593
4884	11664.96652046619	-350.5307195449996
4885	11663.42498140252	-351.6335969632501
4886	11663.42442326481	-351.633884062457
4887	11663.14989485487	-351.8095314235757
4888	11663.14968114221	-351.8094942725434
4889	11657.77308400333	-354.6889859769992
4890	11657.77878333106	-354.685829839281
4891	11654.74276474721	-356.5701884027552
4892	11654.74564976488	-356.5739849512706
4893	11653.64766828812	-357.2263446612239
4894	11657.81181880977	-354.6500408686269
4895	11652.43059323171	-357.9437508179545
4896	11654.74280269698	-356.5701815802852
4897	11653.60881935608	-357.1762452123992
4898	11653.64400724984	-357.2284690100205
4899	11652.45667662488	-357.931047066727
4900	11652.43224177194	-357.9431544153426
4901	11648.95768681895	-359.9270949793416
4902	11648.95721519057	-359.9273218753251
4903	11648.47337382381	-360.1866800905156
4904	11648.47886016997	-360.1841043075845
4905	11646.38619642188	-361.2082596659703
4906	11646.39351025026	-361.2047011348175
4907	11645.89799764193	-361.421492123666
4908	11645.895358481	-361.4232777794896
4909	11644.45686798437	-362.2697622026758
4910	11644.46257909254	-362.2740452851642
4911	11643.50645715273	-362.7739389594562
4912	11645.84875286015	-361.4381465795075
4913	11644.44504279255	-362.2688519135033
4914	11644.45595191849	-362.2702816027961
4915	11643.49268111738	-362.8578769176451
4916	11643.50595733326	-362.774354956612
4917	11642.33895901738	-363.5403568460371
4918	11642.33892920591	-363.5408348656892
4919	11639.06263184745	-365.5410905392256
4920	11642.30840239303	-363.5339895884981
4921	11639.03870533537	-365.5320705353346
4922	11639.06368310855	-365.5405625179072
4923	11637.91610748929	-366.228486480034
4924	11637.93339770029	-366.2244953181736
4925	11636.82436696961	-366.8554377972458
4926	11637.9089878721	-366.2316897018599
4927	11636.79803865359	-366.8490159668153
4928	11636.82823013283	-366.8534763690637
4929	11635.75944094328	-367.6478436643413
4930	11635.77540393002	-367.6430797192246
4931	11634.74085941561	-368.1751179450363
4932	11635.75974290718	-367.6471726372655
4933	11634.65366967678	-368.0199072415694
4934	11634.7400971145	-368.1763206971924
4935	11633.44065430811	-368.7510462746553
4936	11633.4425448792	-368.7495846695502
4937	11631.46956304562	-370.1192656329536
4938	11633.42655967339	-368.7372527150507
4939	11631.46516891296	-370.1183852931257
4940	11631.46186539662	-370.1211462714518
4941	11627.24339568458	-372.6695204892318
4942	11627.24516536195	-372.6685333361974
4943	11626.10903014547	-373.3656414390222
4944	11627.26982730185	-372.6409540512334
4945	11626.11180169494	-373.3603437958659
4946	11626.10939021195	-373.3648121190504
4947	11625.0738027304	-374.0116775211725
4948	11625.0717487013	-374.0128588995033
4949	11623.94932598669	-374.5451271307588
4950	11625.09677951932	-373.9916982692953
4951	11623.89720631793	-374.3358502634894
4952	11623.95375634157	-374.5441926369421
4953	11621.73911245023	-375.9512253733225
4954	11621.72590207147	-375.9551211350309
4955	11620.57324651447	-376.4265743290346
4956	11621.7392221416	-375.950259010474
4957	11620.7372242749	-376.5974334152037
4958	11620.62122720999	-376.4888619647818
4959	11619.70012337631	-377.2392733501688
4960	11620.57379635708	-376.4265692413351
4961	11619.73442064286	-377.2225857355068
4962	11619.70037125778	-377.2397788848826
4963	11618.67402178753	-377.7201072088556
4964	11618.67724870285	-377.7182780152403
4965	11617.53271706435	-378.2551552098835
4966	11618.67289627764	-377.7149256664272
4967	11617.52340456537	-378.2414320896935
4968	11617.53242280377	-378.2554205685109
4969	11616.4432834055	-378.822900062071
4970	11616.43853101315	-378.8254803393542
4971	11615.27806383512	-379.5270088583697
4972	11616.33485421482	-378.6745491938859
4973	11615.30142304971	-379.4929554660765
4974	11615.27721191613	-379.5275644346651
4975	11612.65510789665	-380.6942707357582
4976	11613.10149130078	-380.2699983093439
4977	11612.40043504668	-380.6757018419074
4978	11612.65217748009	-380.6955343621481
4979	11611.44570329354	-381.5258284264744
4980	11611.44693844497	-381.525214673979
4981	11610.46971351304	-382.0533381954711
4982	11611.36163932915	-381.5278996768825
4983	11610.44280668729	-381.9504355332073
4984	11610.4697135122	-382.05333819602
4985	11605.51387630034	-385.468647065542
4986	11605.77342430642	-385.3704076626518
4987	11605.23426730846	-385.5765677182682
4988	11605.49879745222	-385.4763590035585
4989	11603.17608729401	-386.6912056117126
4990	11603.17092588045	-386.6994431567368
4991	11603.14446804669	-386.6716046753771
4992	11603.17471860315	-386.6921902276392
4993	11601.07364602212	-388.0711312874647
4994	11601.07496698248	-388.0707732151363
4995	11599.99361542667	-388.7167806782514
4996	11601.07867016452	-388.068250374463
4997	11600.02609232097	-388.6557135345664
4998	11599.99131049158	-388.718450301565
4999	11596.84336313207	-389.857247399093
5000	11596.8403201657	-389.8495878710096
5001	11596.51958727564	-390.132405945949
5002	11596.70691178653	-390.0249256520419
5003	11596.30823301544	-391.3350921914403
5004	11596.30761504578	-391.335465060056
5005	11595.78821640547	-391.8187804116446
5006	11596.28168798536	-391.3603707642785
5007	11595.74811420088	-391.8571413939716
5008	11595.77793048761	-391.8264407413541
5009	11592.28809263777	-394.2700844332358
5010	11592.28853983858	-394.2702488874541
5011	11591.19803896516	-395.1113126192284
5012	11592.29968883579	-394.2619337537714
5013	11591.26695499221	-395.1047482304291
5014	11591.22442098122	-395.1074790433597
5015	11590.22049466219	-395.9258195873143
5016	11591.19731907826	-395.1113090144111
5017	11590.21296988771	-395.929763413608
5018	11590.22290552814	-395.924307220534
5019	11588.80614439297	-396.5166744105646
5020	11588.80585238822	-396.5168715894997
5021	11588.57925943068	-396.9503560024601
5022	11588.87346279472	-396.5851815553629
5023	11586.53500452958	-398.2845864176534
5024	11586.54517381156	-398.2775341846304
5025	11584.09149520164	-400.0522329574662
5026	11586.32043215916	-398.3855492351019
5027	11584.09524611808	-399.8852786760955
5028	11584.09089285724	-400.0521901619506
5029	11582.84201292264	-400.7560341551454
5030	11582.8421571736	-400.7569289735927
5031	11581.83031226291	-401.4061286142016
5032	11582.87279764924	-400.7149883385235
5033	11581.83086561364	-401.4038049961185
5034	11581.8282519961	-401.4074812555613
5035	11578.18958635089	-403.6242255789494
5036	11578.22759317174	-403.5620202368028
5037	11578.1296552078	-403.6767664105962
5038	11578.18650457118	-403.6258016366786
5039	11574.93800395525	-406.745054295534
5040	11575.07669468834	-406.6411170561745
5041	11574.80799433582	-406.8446036740684
5042	11574.93455176359	-406.7476628287817
5043	11571.09239257686	-409.418705725447
5044	11571.09239257761	-409.4187057247818
5045	11569.96636306019	-410.1088106266138
5046	11571.08237003895	-409.4212712190197
5047	11569.96175137429	-410.1080360464573
5048	11569.96625189931	-410.1084250518512
5049	11568.03518064402	-411.5674228935533
5050	11568.03422183275	-411.567907121718
5051	11566.86962640189	-412.288653657392
5052	11567.92598084807	-411.5572354122314
5053	11566.8352699223	-412.298271192979
5054	11566.87823989592	-412.2827178378318
5055	11565.59209828772	-413.2053001617943
5056	11565.59217789914	-413.2053191941544
5057	11565.13641388461	-413.4809190751449
5058	11565.13641388378	-413.4809190756998
5059	11560.09955569515	-416.0458220348813
5060	11561.59559506885	-414.9185513504868
5061	11560.01188882441	-416.103546674262
5062	11560.10383213565	-416.0434996390228
5063	11557.75446194068	-417.8746054670973
5064	11557.63153103137	-417.8345415427384
5065	11557.75730730167	-417.9036152619419
5066	11557.75406749659	-417.8767978117698
5067	11556.774027305	-419.1574444397027
5068	11556.80946527097	-419.2181407356312
5069	11555.81030152038	-419.9860244130117
5070	11556.7740502434	-419.1567759785269
5071	11555.88717743348	-419.914816603933
5072	11555.81038869077	-419.9860226299451
5073	11553.5407149478	-421.4966385031418
5074	11554.94854115235	-420.5915492443164
5075	11552.82407969462	-421.9570944831232
5076	11552.82140445578	-421.9583261428991
5077	11551.05461425694	-422.9680067203209
5078	11551.05792351795	-422.9660770007485
5079	11549.91219434902	-423.7381027097459
5080	11549.91425358353	-423.7370361797441
5081	11548.37546499711	-424.6613498774225
5082	11549.88922692239	-423.7330367619228
5083	11548.34548899855	-424.6780914670207
5084	11551.0295861851	-422.9471218796726
5085	11548.35859798014	-424.6691457075194
5086	11548.34548899942	-424.6780914665352
5087	11544.32304152234	-427.4764385706644
5088	11544.32715440324	-427.4740369294316
5089	11543.52746927898	-427.3384021365737
5090	11543.52698156656	-427.3390442019578
5091	11542.8858435049	-428.2214219870385
5092	11544.07058038625	-427.6255852026082
5093	11541.15186495234	-429.4718528295037
5094	11543.48573990087	-427.3254642488511
5095	11542.84411534044	-428.2096224233216
5096	11542.8849245001	-428.220957933308
5097	11541.02161668805	-429.5546150383267
5098	11541.01680772519	-429.5584286443703
5099	11537.57260125027	-431.8983686141397
5100	11537.58223699993	-431.8916350456003
5101	11534.54199838755	-434.0343206921332
5102	11537.55577583838	-431.9082087271941
5103	11534.59009876953	-433.9716090479654
5104	11534.54076192626	-434.0354272200108
5105	11533.43854581471	-434.7800083727126
5106	11533.4403735415	-434.7801739595313
5107	11532.16910552739	-435.5440573792477
5108	11533.43795445918	-434.7804394454387
5109	11532.09015927543	-435.5635264477081
5110	11532.1694943723	-435.5442029101122
5111	11530.25298871052	-437.1830028743087
5112	11530.25254714183	-437.1832785124583
5113	11529.6310388782	-437.5870888993746
5114	11529.63211784891	-437.5862725509131
5115	11528.60936096265	-438.3683103645853
5116	11528.6105664722	-438.3678710354784
5117	11527.38647036081	-439.1085188745225
5118	11528.63534542486	-438.3427461234873
5119	11527.26774427473	-439.1158807744403
5120	11527.3854977408	-439.1089722138034
5121	11526.30581418884	-439.7919070743475
5122	11526.30585196875	-439.7921248513327
5123	11525.01946878314	-440.7302315053939
5124	11526.2403868898	-439.7972636182062
5125	11524.99788734635	-440.7409799600264
5126	11524.99681587029	-440.7411200314108
5127	11524.23074034047	-441.1707187599546
5128	11524.22765350321	-441.1729920544585
5129	11523.24844984933	-441.8528448384214
5130	11524.08731994804	-441.1708853769967
5131	11523.17889273836	-441.859342308049
5132	11523.25002013903	-441.8515954871879
5133	11522.23966352616	-442.6207390837011
5134	11522.24033812162	-442.6201646915657
5135	11521.13992663201	-443.4319109226311
5136	11522.21808096805	-442.6084996689895
5137	11521.1365163287	-443.4324699113212
5138	11521.14096847754	-443.4315015556866
5139	11520.08715490805	-444.2490951005209
5140	11520.08341271235	-444.2522038844708
5141	11516.88096715229	-446.2416913210773
5142	11519.77829676535	-444.3691765811319
5143	11516.77948678009	-446.2942443417409
5144	11516.7774727107	-446.2951786520929
5145	11515.19045939329	-447.6021597257966
5146	11515.19988335586	-447.5955149865498
5147	11512.17055926292	-449.0011105793207
5148	11512.13426809803	-449.0610040969723
5149	11511.33599268201	-449.6199489088415
5150	11512.17313266573	-449.000623514175
5151	11511.36671058861	-449.6295787972208
5152	11511.37727002762	-449.6229635230841
5153	11509.39785060138	-451.0800670960155
5154	11509.39733937466	-451.0793825370942
5155	11506.89278206616	-452.8847541500265
5156	11509.36928556337	-451.0898644162506
5157	11507.02291990324	-452.7678445635788
5158	11506.89444873668	-452.8833532031182
5159	11504.65960949678	-454.327202481173
5160	11504.65806283846	-454.3270580709349
5161	11503.57043904311	-455.1496943521619
5162	11503.56874009786	-455.1506530036064
5163	11502.59284254119	-455.8384636094673
5164	11504.65568477875	-454.3257703100126
5165	11503.68811744518	-455.0258098085382
5166	11503.5728273167	-455.1402211074052
5167	11502.57991334985	-455.7505003265042
5168	11502.59071364417	-455.776007932571
5169	11501.49813088516	-456.5570817788054
5170	11502.58552591736	-455.7462608314513
5171	11501.33173748013	-456.5958399307447
5172	11501.49630775011	-456.5583389732692
5173	11500.49296327203	-457.2378904237975
5174	11500.48631282967	-457.2422945191465
5175	11499.52987768002	-457.8752774059429
5176	11500.45297128206	-457.2456160119078
5177	11499.52707780815	-457.8715653821477
5178	11499.52770286561	-457.8716139408788
5179	11497.18796650454	-459.348892393755
5180	11497.16084583231	-459.2880633035463
5181	11497.09014684736	-459.3985635949338
5182	11497.18608670834	-459.3507280428749
5183	11495.3214347371	-461.0353199549216
5184	11495.3210147816	-461.0350801572629
5185	11494.4442013846	-461.8386751100493
5186	11494.44325236445	-461.8393453115552
5187	11493.43101897408	-462.4723069160551
5188	11495.25380900403	-461.0757400889629
5189	11490.16145139356	-464.6444606531734
5190	11494.37286023828	-461.8538740661918
5191	11493.39471787055	-462.4458802860683
5192	11493.42854017826	-462.4734588380247
5193	11490.1851331505	-464.6445140913859
5194	11490.18786613547	-464.6425287136922
5195	11485.8810581569	-467.8527798858582
5196	11485.88112052005	-467.8535140672569
5197	11480.77809608056	-471.8542072300614
5198	11485.87650932381	-467.8547599584854
5199	11480.76485197831	-471.860978188489
5200	11480.77528553485	-471.8562585112305
5201	11476.53432510947	-474.5835324040946
5202	11476.53434447917	-474.5835158373653
5203	11475.60868860348	-475.5173127302417
5204	11476.50140137597	-474.5945029017217
5205	11475.50767538928	-475.5643250495693
5206	11476.5066805817	-474.5777987863372
5207	11475.53894902831	-475.5399258682496
5208	11475.60900918232	-475.5175579088228
5209	11472.78839631963	-478.3903251330924
5210	11472.7937604163	-478.3871651112934
5211	11471.48113166526	-479.3944023770793
5212	11471.47857396445	-479.3963798728134
5213	11468.65276500686	-481.4555927680703
5214	11468.66335766215	-481.4475557931102
5215	11468.27518309562	-481.6479565110966
5216	11468.27426423284	-481.6482469282621
5217	11462.88513404215	-485.5225675708692
5218	11462.88534761912	-485.5216508174951
5219	11460.70590229524	-486.7590416602929
5220	11460.71147834135	-486.7545921636802
5221	11459.61027785637	-487.8023839204317
5222	11460.51930289225	-486.8349061843464
5223	11459.58973068166	-487.8096042869988
5224	11459.60766168648	-487.8035458004809
5225	11457.72993728438	-489.5214916717787
5226	11457.72832318101	-489.5215905632889
5227	11456.58368092734	-490.270875172774
5228	11457.76664050047	-489.48948893576
5229	11456.63313968668	-490.2309856660765
5230	11456.58402185447	-490.2702737363916
5231	11455.41497061863	-491.0852059758607
5232	11455.71862510671	-490.9319985792853
5233	11455.40181118698	-491.082586178319
5234	11455.41489747868	-491.0854182593934
5235	11450.95111452064	-494.4484449158169
5236	11450.95536946521	-494.4467458283064
5237	11449.60278137187	-495.2067322435821
5238	11449.98917132959	-494.9878994182954
5239	11449.54616369018	-495.201887255521
5240	11450.92739039091	-494.4598203185449
5241	11449.60646507878	-495.2383641976788
5242	11449.59872423825	-495.2091803422439
5243	11448.84224615935	-496.2275158802569
5244	11448.84224615843	-496.227515879862
5245	11447.80462106415	-497.1068466826438
5246	11448.84037707548	-496.2291367887316
5247	11447.79595457872	-497.1132041523434
5248	11447.80185366795	-497.1096248112401
5249	11446.44964236055	-498.2173497780282
5250	11446.87178206516	-497.889432495062
5251	11446.03073688383	-498.5418596055723
5252	11446.44826478177	-498.2182276082321
5253	11444.92880748999	-499.3811181938266
5254	11444.93163182958	-499.3790109121967
5255	11443.76852405034	-500.2073760150214
5256	11443.76747326646	-500.2081160656304
5257	11442.69766556812	-500.9340637012534
5258	11444.95743306763	-499.3571358410703
5259	11441.72204109506	-501.934818216739
5260	11443.76288616381	-500.1995350566989
5261	11442.67020126747	-500.9338428952042
5262	11442.6886595934	-500.9398683516343
5263	11441.72657604709	-501.9255342133739
5264	11441.7295657102	-501.9231356379777
5265	11439.35868174331	-503.5894099195056
5266	11439.35789955615	-503.5899595479966
5267	11438.38052568787	-504.2744197655871
5268	11438.38719195068	-504.2702390553713
5269	11437.11370815117	-505.2534706735302
5270	11437.10855583632	-505.2571519319758
5271	11436.08119960964	-505.9630522214541
5272	11437.10101829711	-505.2602811124921
5273	11436.04289543565	-505.9688530591924
5274	11436.08162985612	-505.9629311608514
5275	11435.13038068729	-506.8388167041167
5276	11435.13001152066	-506.8389912975951
5277	11432.83767746415	-508.2772943494924
5278	11432.86542979932	-508.2679682622856
5279	11431.99167109583	-508.6348324080766
5280	11434.05321966718	-506.6800353402077
5281	11432.82305897583	-508.2854945080999
5282	11432.83706989421	-508.2770314678389
5283	11431.93726167939	-508.7135126810701
5284	11431.93588523953	-508.7144065616048
5285	11430.70524857242	-509.638541574578
5286	11430.70241155807	-509.6386597354851
5287	11429.364695329	-510.0694283138609
5288	11431.05710905586	-509.2099354605882
5289	11429.35416322128	-510.0655390795188
5290	11429.36422728925	-510.069245699635
5291	11425.14817364085	-513.1406452787994
5292	11425.2613127652	-513.0711776434644
5293	11424.91895353722	-513.2399043603954
5294	11425.13811814232	-513.1461704095307
5295	11423.81726659162	-514.0143373159707
5296	11423.96097672111	-513.6563745124646
5297	11423.78963065583	-514.0711766563567
5298	11423.78903707973	-514.0720704517314
5299	11422.55245528679	-514.6980956188212
5300	11422.59893789635	-514.6954804003707
5301	11421.73316842147	-515.2932190691972
5302	11422.54000810548	-514.7047336944595
5303	11421.7381553262	-515.2537434260296
5304	11421.72055977463	-515.3023812622846
5305	11414.48805340558	-519.7125046407442
5306	11414.68286761653	-519.4136914670642
5307	11414.44806579269	-519.7705927923896
5308	11414.48865113975	-519.7117714719267
5309	11412.16936964324	-522.0737112715324
5310	11412.16613875792	-522.0751041050016
5311	11412.08947393116	-522.1737469380319
5312	11412.08826167876	-522.1747095804766
5313	11410.71710309451	-523.6956171943476
5314	11410.71710932301	-523.6951218887893
5315	11409.53227768559	-524.5597369046609
5316	11410.71997568047	-523.6927751667519
5317	11409.52858682112	-524.5632811467055
5318	11410.71525796613	-523.6968371834295
5319	11409.52218555014	-524.5637360698082
5320	11409.53091540711	-524.5594647818365
5321	11407.45899324162	-525.9794129295954
5322	11407.45748841164	-525.9813854354182
5323	11406.4871599833	-527.2031205918107
5324	11407.34689609167	-525.9342135692342
5325	11406.39212572369	-527.2654302662273
5326	11406.48598514705	-527.2035133026842
5327	11405.86696300722	-528.0581064598118
5328	11405.86217470889	-528.0343972994485
5329	11404.89628824858	-528.8187618260125
5330	11405.86736160728	-528.057782071501
5331	11404.90536569224	-528.8406731738771
5332	11404.88812156654	-528.8241295488992
5333	11403.9774329135	-530.0128431995607
5334	11403.96874507692	-530.023198476442
5335	11403.84156685511	-530.1662514384554
5336	11403.83730229023	-530.1680557627102
5337	11400.26641736683	-532.8359238951067
5338	11400.26599385769	-532.8366243937958
5339	11398.94803258157	-533.9181705304148
5340	11400.26122371896	-532.8158698297024
5341	11399.13182452752	-533.0225957004521
5342	11398.94867728129	-533.9175551450892
5343	11397.80495508051	-534.4686259484401
5344	11398.59648880845	-534.125808663492
5345	11396.75234984509	-535.4000031188283
5346	11397.80964890058	-534.4660407206833
5347	11396.72239010257	-535.4091202175262
5348	11396.74883596749	-535.4022012870073
5349	11395.78048934762	-536.4429518969303
5350	11395.78723000055	-536.4351119201009
5351	11395.57605359354	-536.6816839812992
5352	11395.57482754073	-536.6841227602308
5353	11394.10253356173	-537.6526315635011
5354	11395.74276999277	-536.4578237076389
5355	11393.77180937281	-537.3947568581473
5356	11394.10585703021	-537.6473619049027
5357	11391.89841744259	-539.3355128336601
5358	11392.55537175638	-538.8168353627934
5359	11391.55406689487	-539.6080415228068
5360	11391.55000421368	-539.6101609591873
5361	11388.3879072609	-542.0673378872719
5362	11388.38877687844	-542.0682409152422
5363	11385.83479966172	-543.7651150171193
5364	11385.83625025103	-543.7651428636804
5365	11384.9597343737	-544.4380118829851
5366	11385.8090342995	-543.7751490067432
5367	11384.93658311728	-544.4488357232376
5368	11384.94001472533	-544.4510844869128
5369	11383.86061555806	-545.222417778991
5370	11383.85550610404	-545.2261909810227
5371	11382.74224415555	-546.120037036848
5372	11384.26225321764	-544.7102397466864
5373	11383.81593097236	-545.2420866189622
5374	11383.85370692326	-545.2267529637384
5375	11382.74147840634	-546.1207428813278
5376	11382.74363793582	-546.1190937206193
5377	11380.61561813359	-547.505302871086
5378	11380.60262519709	-547.5173850359946
5379	11379.37435913946	-548.4050200646254
5380	11379.37435913866	-548.4050200652206
5381	11378.37768613913	-549.1364934804815
5382	11380.61553434737	-547.5053518816612
5383	11378.24226818099	-549.0180923283109
5384	11379.25846663187	-548.4218121545083
5385	11378.36915931873	-549.1381986418685
5386	11378.37894202086	-549.1355596686657
5387	11377.43896482008	-549.9968081440694
5388	11377.43510206167	-550.0000444430042
5389	11376.39745930804	-550.6673587795564
5390	11376.40539726886	-550.6891496944781
5391	11375.40437724804	-551.4062435498613
5392	11377.42794103841	-550.0024646066413
5393	11376.38853737555	-550.646512708711
5394	11376.39665477343	-550.6672827553726
5395	11375.39907612781	-551.4061292940402
5396	11375.39662523795	-551.4079329867303
5397	11374.47700192617	-552.0751413653335
5398	11374.47878413255	-552.074423678881
5399	11373.46835970615	-553.0308885250322
